zm	PCA 1	PCA 2
other_mature	1.731179411	0.494846358
other_mature	2.352151757	0.691334724
other_mature	2.026760994	0.637098581
other_mature	1.613461462	0.128497913
other_mature	1.829576614	0.751083479
other_mature	2.026760994	0.637098581
other_mature	1.674496173	-0.739380882
other_mature	0.598035169	0.469455463
other_mature	1.044602391	0.566429627
other_mature	1.248528098	0.358805896
other_mature	-0.373342046	1.596893685
other_mature	1.428830735	0.450050069
other_mature	1.731462086	-0.702624523
other_mature	0.981929933	-3.172587978
other_mature	1.736926234	-0.647845569
other_mature	2.60492483	-0.957369887
other_mature	2.661219751	-0.78012238
other_mature	2.367819913	-0.270878617
other_mature	2.369721942	-0.383520744
other_mature	2.088549301	-0.523393484
other_mature	1.837189089	0.424541086
other_mature	1.666990485	0.434637115
other_mature	2.244786546	-1.048957236
other_mature	2.200792226	-0.99132249
other_mature	1.537465602	-0.661628487
other_mature	1.927080788	-1.461555201
other_mature	1.97944563	-0.367092827
other_mature	1.960450964	-0.94000495
other_mature	1.748319768	-1.308400512
other_mature	2.625878655	-0.829474778
other_mature	-0.564907721	-2.972900262
other_mature	1.49491769	-0.226792689
other_mature	0.817453411	-0.800611052
other_mature	1.488625959	0.342122868
other_mature	0.291071843	-1.805238621
other_mature	0.94823643	0.797809264
other_mature	1.274855299	-1.011634335
other_mature	1.135730832	-1.166970617
other_mature	1.776052332	0.3790523
other_mature	-0.106339283	-2.127548265
other_mature	0.319866911	-0.271460208
other_mature	0.427684319	-0.008630345
other_mature	1.548715626	0.258645252
other_mature	2.033616264	0.299950408
other_mature	1.707449583	-0.303513542
other_mature	2.386072372	-0.560031482
other_mature	1.221354784	0.309423336
other_mature	1.441275708	0.626749595
other_mature	1.619548667	-0.925658432
other_mature	1.153227867	-0.176480341
other_mature	2.106239632	0.407981207
other_mature	2.096851035	0.415117108
other_mature	2.066767135	0.304142932
other_mature	1.646645632	-0.248623116
other_mature	1.86988332	-0.271429539
other_mature	1.966179363	0.343246614
other_mature	2.768576126	0.252204172
other_mature	1.846086641	-0.480117614
other_mature	0.484164582	-1.167843528
other_mature	1.094475992	0.056328811
other_mature	1.141995753	-1.06947991
other_mature	1.12166788	-0.063527295
other_mature	1.358339003	-0.040722146
other_mature	1.17347983	-0.184237736
other_mature	0.847358597	-0.4620774
other_mature	1.570951759	-1.260377504
other_mature	1.545701095	-1.386007237
other_mature	1.501501263	-1.158813813
other_mature	1.369176523	-1.176505835
other_mature	2.28342531	-0.240634772
other_mature	2.278015763	-0.527489506
other_mature	3.164904613	-0.349539442
other_mature	2.64230732	-0.285810271
other_mature	2.381927184	-0.079024042
other_mature	1.445341142	-1.246615994
other_mature	2.236639725	0.066042182
other_mature	1.530077158	-0.910763834
other_mature	1.42245917	-1.298248702
other_mature	1.450169891	-0.852303947
other_mature	1.601784913	0.732230077
other_mature	1.721103789	0.756372829
other_mature	1.783549818	0.285936588
other_mature	1.830525166	-0.455786082
other_mature	1.459586436	-0.292674156
other_mature	1.914901629	0.659332934
other_mature	1.130017044	-1.402200274
other_mature	2.379642458	-0.420153862
other_mature	2.885299532	-0.082620743
other_mature	3.143408694	-0.367756044
other_mature	4.98293216	-1.02192364
other_mature	4.855313902	-1.033651994
other_mature	1.666314977	-0.70125954
other_mature	1.585488253	-5.034131788
other_mature	1.356834571	-0.860696006
other_mature	1.130210354	-1.422467337
other_mature	1.522962745	-0.899139636
other_mature	1.843705891	-1.40006543
other_mature	1.288636606	0.04453312
other_mature	2.284318747	0.066286121
other_mature	2.017802148	0.125798529
other_mature	2.446349819	-1.745557743
other_mature	0.35924308	0.280089781
other_mature	1.747910845	0.529485656
other_mature	2.288966045	0.576896824
other_mature	1.086304097	-1.127968616
other_mature	1.043224878	-0.281470811
other_mature	1.874564911	0.314905311
other_mature	2.162963431	0.435059628
other_mature	1.347749634	-1.878686138
other_mature	1.749878713	-0.367275394
other_mature	0.095396957	0.275825914
other_mature	1.103486814	-0.544418923
other_mature	1.643378887	0.095013682
other_mature	0.674834532	-2.168526283
other_mature	1.216013854	-1.186311838
other_mature	0.526191507	-1.836097582
other_mature	1.265432957	0.273809314
other_mature	0.172173619	-1.257569686
other_mature	0.483190726	-0.822001803
other_mature	1.938503852	-0.112224751
other_mature	0.643120715	-0.16082994
other_mature	1.988454948	-0.275631712
other_mature	0.782043599	-1.321405108
other_mature	1.000605936	-1.217948617
other_mature	1.660078598	-1.038099505
other_mature	0.930617131	-1.189388599
other_mature	0.708785713	-1.289423238
other_mature	1.43599386	-1.356763598
other_mature	1.782865656	-1.385940684
other_mature	0.911876416	-1.379973785
other_mature	0.818749072	-1.946964579
other_mature	1.455889164	-1.193918381
other_mature	1.319300458	-1.252552588
other_mature	1.750189019	-1.502744465
other_mature	2.431110877	-0.330290283
other_mature	1.634417827	-1.124503217
other_mature	1.331966297	-0.970513733
other_mature	1.826483062	-2.011503502
other_mature	1.277932159	-1.388799484
other_mature	1.90553016	-1.767866942
other_mature	1.837132197	-1.390113291
other_mature	1.768216466	-1.469143714
other_mature	1.64155658	-1.130884442
other_mature	1.813977682	-1.168549447
other_mature	1.890472464	-1.785707655
other_mature	1.903072775	-1.713695557
other_mature	1.914411935	-1.87230305
other_mature	1.088612345	-1.432140199
other_mature	1.589647203	-2.727039061
other_mature	2.312557108	0.677456188
other_mature	0.96005562	0.572289537
other_mature	0.86162349	-0.105832578
other_mature	1.724958648	-0.386479261
other_mature	1.683798745	0.070850324
other_mature	1.234492835	0.776563882
other_mature	1.583861502	-0.372947829
other_mature	1.577835097	-0.000384766
other_mature	1.66093929	-0.408638909
other_mature	2.015671671	0.439811809
other_mature	1.730205311	0.466617838
other_mature	1.560228726	0.119488073
other_mature	1.303735797	-0.501197228
other_mature	1.579316752	-0.120245857
other_mature	1.503020378	0.251637191
other_mature	1.661679042	-0.116317108
other_mature	1.509085907	0.325018161
other_mature	1.657095661	0.141958355
other_mature	1.596416027	-0.286067139
other_mature	1.595032951	0.099554757
other_mature	1.592919836	-0.031813492
other_mature	1.71600477	0.465076115
other_mature	2.548815316	0.254088191
other_mature	1.950162397	-0.512791859
other_mature	2.496023662	1.231455179
other_mature	1.89530846	-0.057610808
other_mature	0.986132851	-1.227084564
other_mature	1.112819568	-1.780727282
other_mature	1.659585839	-0.690661198
other_mature	1.345500779	-0.97690585
other_mature	0.906256598	-1.317530783
other_mature	0.997385228	-1.577149678
other_mature	0.395620889	-1.847427419
other_mature	1.491285045	0.772225484
other_mature	2.183885782	0.439974182
other_mature	1.813772614	0.136273584
other_mature	2.325361692	-0.448972972
other_mature	1.685516537	0.681610846
other_mature	1.50398585	-0.089856348
other_mature	1.807140509	0.629324177
other_mature	2.005115156	0.537468697
other_mature	1.595945797	0.015008964
other_mature	1.651283418	0.051709573
other_mature	1.068475853	-1.092141916
other_mature	1.553389121	0.345614302
other_mature	1.125124772	0.362476226
other_mature	1.792033316	-2.266590251
other_mature	1.660599674	0.29317632
other_mature	1.549305357	1.05148031
other_mature	1.103254358	-0.809516275
other_mature	1.53961207	0.338897015
other_mature	0.851324548	-1.115806368
other_mature	1.532648267	0.149129379
other_mature	1.503833054	-0.002879144
other_mature	1.83756877	-0.039374883
other_mature	2.061537676	0.332196747
other_mature	2.364178838	0.433778217
other_mature	1.683548763	0.308647743
other_mature	1.671356004	0.353979028
other_mature	2.205722882	-0.331034292
other_mature	0.32476901	-2.202936616
other_mature	1.728830398	-0.988014013
other_mature	2.222007152	-0.503644289
other_mature	1.668122501	-1.190454189
other_mature	2.718037171	-0.305191235
other_mature	1.343014966	-1.038474422
other_mature	1.383164758	-0.960186107
other_mature	0.653700473	-3.035984545
other_mature	0.876445459	-2.908011762
other_mature	1.413882545	-0.483689044
other_mature	1.729824068	-0.946115768
other_mature	1.740904895	-0.184751158
other_mature	1.395034414	-1.128074781
other_mature	1.195051121	-1.535998429
other_mature	1.550749909	-0.964512737
other_mature	1.930009665	-0.954735103
other_mature	1.833482733	-0.487005005
other_mature	1.408300104	-1.347321553
other_mature	1.651638351	-1.035263121
other_mature	2.316290692	0.143373811
other_mature	1.307941933	-1.063885446
other_mature	1.992757764	-0.835524535
other_mature	2.315107847	0.244513874
other_mature	1.252868589	-1.25725419
other_mature	1.217936301	-1.119377675
other_mature	1.757173682	-0.752061114
other_mature	1.216103818	-1.651122401
other_mature	1.435161727	-0.066988846
other_mature	1.989158828	0.606465834
other_mature	2.272333509	-0.141384252
other_mature	2.370921891	0.167547946
other_mature	2.615605372	0.637922955
other_mature	0.939819168	-0.013969569
other_mature	0.888055256	-0.009593718
other_mature	1.074296747	0.223694106
other_mature	1.07418669	0.401346417
other_mature	1.361657307	0.301286997
other_mature	2.215377013	-2.966185868
other_mature	2.197312868	-0.457824134
other_mature	2.147342851	-0.313349253
other_mature	2.883311831	0.010071872
other_mature	2.389625065	-0.235273187
other_mature	2.230319755	-0.093851755
other_mature	2.578518713	0.021795748
other_mature	2.789711876	0.268985798
other_mature	2.88151865	0.950883354
other_mature	2.522432454	-0.226398838
other_mature	0.885685121	-1.080995397
other_mature	1.406116522	0.763401959
other_mature	1.172763238	-0.740557502
other_mature	1.609643504	0.452534086
other_mature	1.099818744	-0.730124104
other_mature	1.82454377	0.093624943
other_mature	0.941824577	-0.990449049
other_mature	1.007403349	-0.887027987
other_mature	1.150422366	-0.223171233
other_mature	1.184286322	-0.278662678
other_mature	1.093983196	-0.09199794
other_mature	1.534608739	0.061028484
other_mature	1.268062132	0.09563657
other_mature	1.485699874	0.048278643
other_mature	0.877780813	-0.241320628
other_mature	1.502237997	-0.857204336
other_mature	1.581695193	-0.110176463
other_mature	1.257743848	-1.231189142
other_mature	1.315151559	-1.144697537
other_mature	1.151537026	-0.308748865
other_mature	1.11988302	-0.208137048
other_mature	1.942901732	-0.40562066
other_mature	0.510023085	-1.945424098
other_mature	1.884740251	0.078432319
other_mature	1.073156022	0.400848144
other_mature	1.539196471	0.534796891
other_mature	1.498784136	0.276493513
other_mature	1.936050054	0.039806588
other_mature	1.462204086	0.443367432
other_mature	1.980416518	0.683735967
other_mature	1.245405778	-2.272433088
other_mature	2.060167985	-0.419428378
other_mature	1.474217743	-0.493310541
other_mature	1.713801374	-1.449333251
other_mature	0.935846024	-0.179774817
other_mature	1.231475713	-0.235153932
other_mature	1.762765679	-0.049922887
other_mature	1.762765679	-0.049922887
other_mature	1.768119786	0.456117008
other_mature	1.540577597	-0.659034579
other_mature	3.083068288	-0.740914999
other_mature	1.362976933	0.366526679
other_mature	3.332137614	-0.191816029
other_mature	2.07881872	0.547047693
other_mature	2.641832031	0.475931192
other_mature	1.392549277	0.681629685
other_mature	2.317405587	0.391022264
other_mature	2.3828146	-0.10822257
other_mature	1.910860198	-0.119111331
other_mature	1.93163594	-0.22530656
other_mature	2.259893397	0.377843446
other_mature	2.484169722	0.33341796
other_mature	1.354055765	-0.306848484
other_mature	3.692647378	-0.603188039
other_mature	3.574151538	-0.613096063
other_mature	2.438213158	0.14005945
other_mature	3.083074655	-0.130421062
other_mature	3.184033339	-0.211957944
other_mature	1.59298294	-2.065561989
other_mature	3.617469777	-0.637756914
other_mature	2.175411042	0.090309154
other_mature	2.586624701	-0.026159727
other_mature	2.147462617	0.774284248
other_mature	2.515173156	0.704579621
other_mature	1.750362394	0.136099812
other_mature	2.195311045	0.37798174
other_mature	3.393630966	0.189536929
other_mature	1.744078246	0.500132135
other_mature	1.364636677	-0.485476202
other_mature	0.358308674	-1.706905819
other_mature	0.783378534	-0.872937756
other_mature	1.310272053	-0.560315647
other_mature	2.372410818	-0.032666141
other_mature	2.135441772	-0.022939022
other_mature	2.022176032	0.154832967
other_mature	1.307323288	-0.259490788
other_mature	1.246676354	0.438038954
other_mature	1.486908834	0.353030221
other_mature	1.045558893	-0.073841293
other_mature	1.595900756	-0.51615069
other_mature	1.163381728	-0.26986523
other_mature	1.833982942	-0.027375825
other_mature	1.514100529	-0.749681945
other_mature	1.645903597	0.424188936
other_mature	1.646538601	0.447998348
other_mature	1.529724226	0.470922994
other_mature	1.393790292	0.023423619
other_mature	1.522445345	0.411238295
other_mature	2.676580182	0.843512415
other_mature	2.762267389	0.820576481
other_mature	2.687656454	0.894851621
other_mature	2.338697109	1.062054363
other_mature	2.785774511	1.069367408
other_mature	2.681443818	0.853027608
other_mature	2.57772004	0.760297408
other_mature	2.023754326	0.551239882
other_mature	2.801353276	0.806248649
other_mature	1.594797684	-0.494608274
other_mature	1.853292581	-0.248670917
other_mature	1.547181371	-0.514963083
other_mature	1.14384657	-1.305489947
other_mature	1.526606179	0.936514015
other_mature	0.89178132	0.413378915
other_mature	-0.520347472	-1.516838563
other_mature	1.252270221	1.113246249
other_mature	-0.337929658	-1.851092059
other_mature	1.598344359	0.067939909
other_mature	1.191669743	-1.290551036
other_mature	1.824012471	0.895989411
other_mature	1.088756685	-0.119560224
other_mature	0.536828742	0.859599882
other_mature	0.620359528	0.652116941
other_mature	2.327649684	-0.656567551
other_mature	1.778371556	-0.271135639
other_mature	1.406803284	0.6704157
other_mature	1.362201176	0.976950649
other_mature	1.41144093	-1.324263241
other_mature	1.838900084	-0.652615264
other_mature	1.515391191	-0.272763107
other_mature	1.311586443	-1.041407709
other_mature	1.759805502	-0.045614465
other_mature	2.572520721	0.389187204
other_mature	1.897520554	-0.347327991
